lexeme_id	language	root_id	root_radicals_dotted	shin_sin_resolution	root_homonym_index	binyan	binyan_raw	lemma_vocalized	lemma_unvocalized	infinitive_vocalized	infinitive_unvocalized	citation_past_3ms_vocalized	citation_past_3ms_unvocalized	gloss_en	sense_id	modern_hebrew	attested	has_unimorph_paradigm	source_primary	source_ids	match_status	match_method	match_score	match_evidence	match_ambiguous	binyan_shape_heuristic	binyan_shape_rule	voc_unvoc_pairing_status	voc_unvoc_pairing_score	gizra_labels	wiktionary_registers	n_cells	past_expected_cells	past_observed_cells	past_completeness	past_complete	ud_attested	confidence_root	confidence_binyan	confidence_lexeme	quality_tier	quality_flags
LX-55fca0f10e	heb	RT-2f6c05019d	נ-ג-נ	NA		PIEL	פיעל	נִגֵּן	ניגן	לְנַגֵּן	לנגן	נִגֵּן	ניגן	play		True	True	True	unimorph_heb	heb_voc:9088|heb:9401|wikt:entry:p46498:r517750:o0:t0	MATCHED	entry_headword_exact	0.8	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p46498:r517750:o0:t0"", ""matched_string"": ""נִגֵּן"", ""root"": ""נ-ג-נ"", ""root_bare"": ""נגנ"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""נגן"", ""page_id"": 46498, ""rev_id"": 517750, ""extra"": {""gloss_en"": ""play"", ""heading"": ""נִגֵּן"", ""root_value_raw"": ""{{שרש3|נ|ג|ן}}"", ""ktiv_male"": ""ניגן""}}, {""method"": ""entry_ktiv_male_unvocalized"", ""kind"": ""entry"", ""weight"": 0.3, ""record_id"": ""wikt:entry:p46498:r517750:o0:t0"", ""matched_string"": ""ניגן"", ""root"": ""נ-ג-נ"", ""root_bare"": ""נגנ"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""נגן"", ""page_id"": 46498, ""rev_id"": 517750, ""extra"": {""gloss_en"": ""play"", ""heading"": ""נִגֵּן"", ""root_value_raw"": ""{{שרש3|נ|ג|ן}}"", ""ktiv_male"": ""ניגן""}}]"	False	PIEL	prs_me	PAIRED	1.0			29	9	9	1.0	True	True	0.8	0.8	0.8	SILVER	SINGLE_EVIDENCE_KIND_BINYAN|SINGLE_EVIDENCE_KIND_ROOT
LX-27ecb0d9f6	heb	RT-d45e678216	נ-ג-ש	SOURCE				נִגַּשׁ	ניגש	לָגֶשֶׁת	לגשת	נִגַּשׁ	ניגש	approach		True	True	True	unimorph_heb	heb_voc:9117|heb:9430|wikt:conj:p30875:r518679:t0:נפעל עבר|wikt:conj:p30875:r518679:t0:קל שם הפועל|wikt:entry:p30877:r518677:o23:t0	BINYAN_AMBIGUOUS	conj_table_infinitive_exact|conj_table_past_exact|entry_headword_exact	0.988	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p30877:r518677:o23:t0"", ""matched_string"": ""נִגַּשׁ"", ""root"": ""נ-ג-ש"", ""root_bare"": ""נגש"", ""binyan"": ""NIFAL"", ""binyan_raw"": ""נפעל"", ""page_title"": ""נגש"", ""page_id"": 30877, ""rev_id"": 518677, ""extra"": {""gizra_labels"": ""PE_NUN"", ""gizra_raw"": ""גזרת חפ\""נ"", ""gloss_en"": ""approach"", ""registers"": ""לשון המקרא"", ""heading"": ""נִגַּשׁ"", ""root_value_raw"": ""{{שרש3|נ|ג|ש}}, [[גזרת חפ\""נ]]"", ""ktiv_male"": ""ניגש""}}, {""method"": ""conj_table_past_exact"", ""kind"": ""conj_table"", ""weight"": 0.8, ""record_id"": ""wikt:conj:p30875:r518679:t0:נפעל עבר"", ""matched_string"": ""נִגַּשׁ"", ""root"": ""נ-ג-שׁ"", ""root_bare"": ""נגש"", ""binyan"": ""NIFAL"", ""binyan_raw"": ""נפעל"", ""page_title"": ""נגש (שורש)"", ""page_id"": 30875, ""rev_id"": 518679, ""extra"": {""root_value_raw"": ""נ־ג־שׁ"", ""value_raw"": ""[[נגש|נִגַּשׁ]]""}}, {""method"": ""conj_table_infinitive_exact"", ""kind"": ""conj_table"", ""weight"": 0.7, ""record_id"": ""wikt:conj:p30875:r518679:t0:קל שם הפועל"", ""matched_string"": ""לָגֶשֶׁת"", ""root"": ""נ-ג-שׁ"", ""root_bare"": ""נגש"", ""binyan"": ""PAAL"", ""binyan_raw"": ""קל"", ""page_title"": ""נגש (שורש)"", ""page_id"": 30875, ""rev_id"": 518679, ""extra"": {""root_value_raw"": ""נ־ג־שׁ"", ""value_raw"": ""לָגֶשֶׁת או לִגַּשׁ""}}, {""method"": ""entry_ktiv_male_unvocalized"", ""kind"": ""entry"", ""weight"": 0.3, ""record_id"": ""wikt:entry:p30877:r518677:o23:t0"", ""matched_string"": ""ניגש"", ""root"": ""נ-ג-ש"", ""root_bare"": ""נגש"", ""binyan"": ""NIFAL"", ""binyan_raw"": ""נפעל"", ""page_title"": ""נגש"", ""page_id"": 30877, ""rev_id"": 518677, ""extra"": {""gizra_labels"": ""PE_NUN"", ""gizra_raw"": ""גזרת חפ\""נ"", ""gloss_en"": ""approach"", ""registers"": ""לשון המקרא"", ""heading"": ""נִגַּשׁ"", ""root_value_raw"": ""{{שרש3|נ|ג|ש}}, [[גזרת חפ\""נ]]"", ""ktiv_male"": ""ניגש""}}]"	True		prs_n_ambiguous	PAIRED	1.0	PE_NUN	לשון המקרא	29	9	9	1.0	True	True	0.988	0.0	0.0	QUESTIONABLE	BINYAN_AMBIGUOUS
LX-68707e7af8	heb	RT-b92388ba92	נ-ח-ש	SOURCE	א	PIEL	פִּעֵל|פיעל	נִחֵשׁ	ניחש	לְנַחֵשׁ	לנחש	נִחֵשׁ	ניחש	guess		True	True	True	unimorph_heb	heb_voc:9172|heb:9459|wikt:conj:p22452:r428416:t0:פיעל עבר|wikt:conj:p22452:r428416:t0:פיעל שם הפועל|wikt:entry:p22448:r519180:o2795:t0	MATCHED	conj_table_infinitive_exact|conj_table_past_exact|entry_headword_exact	0.988	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p22448:r519180:o2795:t0"", ""matched_string"": ""נִחֵשׁ"", ""root"": ""נ-ח-שׁ"", ""root_bare"": ""נחש"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פִּעֵל"", ""page_title"": ""נחש"", ""page_id"": 22448, ""rev_id"": 519180, ""extra"": {""gloss_en"": ""guess"", ""homonym"": ""א"", ""heading"": ""נִחֵשׁ"", ""root_value_raw"": ""{{שרש3|נ|ח|שׁ|א}}"", ""ktiv_male"": ""נחש""}}, {""method"": ""conj_table_past_exact"", ""kind"": ""conj_table"", ""weight"": 0.8, ""record_id"": ""wikt:conj:p22452:r428416:t0:פיעל עבר"", ""matched_string"": ""נִחֵשׁ"", ""root"": ""נ-ח-ש"", ""root_bare"": ""נחש"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""נחש א (שורש)"", ""page_id"": 22452, ""rev_id"": 428416, ""extra"": {""root_value_raw"": ""נ־ח־ש"", ""value_raw"": ""[[נחש#נִחֵשׁ|נִחֵשׁ]]""}}, {""method"": ""conj_table_infinitive_exact"", ""kind"": ""conj_table"", ""weight"": 0.7, ""record_id"": ""wikt:conj:p22452:r428416:t0:פיעל שם הפועל"", ""matched_string"": ""לְנַחֵשׁ"", ""root"": ""נ-ח-ש"", ""root_bare"": ""נחש"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""נחש א (שורש)"", ""page_id"": 22452, ""rev_id"": 428416, ""extra"": {""root_value_raw"": ""נ־ח־ש"", ""value_raw"": ""לְנַחֵשׁ""}}]"	False	PIEL	prs_me	PAIRED	1.0			29	9	9	1.0	True	False	0.988	0.988	0.988	GOLD	
LX-3a6ffbd265	heb							נִמְאַס	נמאס	לְהִמָּאֵס	להימאס	נִמְאַס	נמאס			True	True	True	unimorph_heb	heb_voc:9201|heb:9575	NO_MATCH		0.0		False	NIFAL	inf_lehi_prs_n	PAIRED	1.0			29	9	9	1.0	True	True	0.0	0.0	0.0	QUESTIONABLE	BINYAN_MISSING|ROOT_MISSING
LX-ccdfd26a66	heb	RT-6a2d347b04	מ-צ-א	NA		NIFAL	נִפְעַל|נפעל	נִמְצָא	נמצא	לְהִמָּצֵא	להימצא	נִמְצָא	נמצא			True	True	True	unimorph_heb	heb_voc:9230|heb:9632|wikt:conj:p17707:r270887:t0:נפעל עבר|wikt:conj:p17707:r270887:t0:נפעל שם הפועל|wikt:full:p24707:r508933:t1:נסתר_עבר	MATCHED	conj_table_infinitive_exact|conj_table_past_exact|full_table_past_exact	0.988	"[{""method"": ""conj_table_past_exact"", ""kind"": ""conj_table"", ""weight"": 0.8, ""record_id"": ""wikt:conj:p17707:r270887:t0:נפעל עבר"", ""matched_string"": ""נִמְצָא"", ""root"": ""מ-צ-א"", ""root_bare"": ""מצא"", ""binyan"": ""NIFAL"", ""binyan_raw"": ""נפעל"", ""page_title"": ""מצא (שורש)"", ""page_id"": 17707, ""rev_id"": 270887, ""extra"": {""root_value_raw"": ""מ-צ-א"", ""value_raw"": ""[[נמצא|נִמְצָא]]""}}, {""method"": ""full_table_past_exact"", ""kind"": ""full_table"", ""weight"": 0.8, ""record_id"": ""wikt:full:p24707:r508933:t1:נסתר_עבר"", ""matched_string"": ""נִמְצָא"", ""root"": ""מ-צ-א"", ""root_bare"": ""מצא"", ""binyan"": ""NIFAL"", ""binyan_raw"": ""נִפְעַל"", ""page_title"": ""נספח:גזרת נחי ל\""א"", ""page_id"": 24707, ""rev_id"": 508933, ""extra"": {""root_value_raw"": ""מ־צ־א"", ""value_raw"": ""נִמְצָא""}}, {""method"": ""conj_table_infinitive_exact"", ""kind"": ""conj_table"", ""weight"": 0.7, ""record_id"": ""wikt:conj:p17707:r270887:t0:נפעל שם הפועל"", ""matched_string"": ""לְהִמָּצֵא"", ""root"": ""מ-צ-א"", ""root_bare"": ""מצא"", ""binyan"": ""NIFAL"", ""binyan_raw"": ""נפעל"", ""page_title"": ""מצא (שורש)"", ""page_id"": 17707, ""rev_id"": 270887, ""extra"": {""root_value_raw"": ""מ-צ-א"", ""value_raw"": ""לְהִמָּצֵא""}}]"	False	NIFAL	inf_lehi_prs_n	PAIRED	1.0			29	9	9	1.0	True	True	0.988	0.988	0.988	SILVER	WIKT_CELL_CONFLICTS_IN_PARADIGM
LX-b625926ad5	heb	RT-fafd3fc5eb	נ-ס-ה	NA		PIEL	פיעל	נִסָּה	ניסה	לְנַסּוֹת	לנסות	נִסָּה	ניסה	try; attempt; experiment		True	True	True	unimorph_heb	heb_voc:9259|heb:9488|wikt:entry:p50922:r511142:o0:t0	MATCHED	entry_headword_exact	0.8	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p50922:r511142:o0:t0"", ""matched_string"": ""נִסָּה"", ""root"": ""נ-ס-ה"", ""root_bare"": ""נסה"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""נסה"", ""page_id"": 50922, ""rev_id"": 511142, ""extra"": {""gloss_en"": ""try; attempt; experiment"", ""heading"": ""נִסָּה"", ""root_value_raw"": ""{{שרש3|נ|ס|ה}}"", ""ktiv_male"": ""ניסה""}}, {""method"": ""entry_ktiv_male_unvocalized"", ""kind"": ""entry"", ""weight"": 0.3, ""record_id"": ""wikt:entry:p50922:r511142:o0:t0"", ""matched_string"": ""ניסה"", ""root"": ""נ-ס-ה"", ""root_bare"": ""נסה"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""נסה"", ""page_id"": 50922, ""rev_id"": 511142, ""extra"": {""gloss_en"": ""try; attempt; experiment"", ""heading"": ""נִסָּה"", ""root_value_raw"": ""{{שרש3|נ|ס|ה}}"", ""ktiv_male"": ""ניסה""}}]"	False	PIEL	prs_me	PAIRED	1.0			29	9	9	1.0	True	True	0.8	0.8	0.8	SILVER	SINGLE_EVIDENCE_KIND_BINYAN|SINGLE_EVIDENCE_KIND_ROOT
LX-20a10d0ecb	heb							נִפְגַּשׁ	נפגש	לְהִפָּגֵשׁ	להיפגש	נִפְגַּשׁ	נפגש			True	True	True	unimorph_heb	heb_voc:9288|heb:9690	NO_MATCH		0.0		False	NIFAL	inf_lehi_prs_n	PAIRED	1.0			29	9	9	1.0	True	True	0.0	0.0	0.0	QUESTIONABLE	BINYAN_MISSING|ROOT_MISSING
LX-459e134ebb	heb	RT-93d49bd5fb	נ-פ-צ	NA		PIEL	פיעל	נִפֵּץ	ניפץ	לְנַפֵּץ	לנפץ	נִפֵּץ	ניפץ	shatter; gin		True	True	True	unimorph_heb	heb_voc:9317|heb:9517|wikt:entry:p50477:r489655:o830:t0	MATCHED	entry_headword_exact	0.8	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p50477:r489655:o830:t0"", ""matched_string"": ""נִפֵּץ"", ""root"": ""נ-פ-צ"", ""root_bare"": ""נפצ"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""נפץ"", ""page_id"": 50477, ""rev_id"": 489655, ""extra"": {""gloss_en"": ""shatter; gin"", ""heading"": ""נִפֵּץ"", ""root_value_raw"": ""{{שרש3|נ|פ|ץ}}"", ""ktiv_male"": ""ניפץ""}}, {""method"": ""entry_ktiv_male_unvocalized"", ""kind"": ""entry"", ""weight"": 0.3, ""record_id"": ""wikt:entry:p50477:r489655:o830:t0"", ""matched_string"": ""ניפץ"", ""root"": ""נ-פ-צ"", ""root_bare"": ""נפצ"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""נפץ"", ""page_id"": 50477, ""rev_id"": 489655, ""extra"": {""gloss_en"": ""shatter; gin"", ""heading"": ""נִפֵּץ"", ""root_value_raw"": ""{{שרש3|נ|פ|ץ}}"", ""ktiv_male"": ""ניפץ""}}]"	False	PIEL	prs_me	PAIRED	1.0			29	9	9	1.0	True	True	0.8	0.8	0.8	SILVER	SINGLE_EVIDENCE_KIND_BINYAN|SINGLE_EVIDENCE_KIND_ROOT
LX-eacd12f96d	heb	RT-b50ef9196d	נ-ש-ק	SOURCE	א	PIEL	פִּעֵל|פיעל	נִשֵּׁק	נישק	לְנַשֵּׁק	לנשק	נִשֵּׁק	נישק	kiss		True	True	True	unimorph_heb	heb_voc:9346|heb:9546|wikt:conj:p43013:r445401:t0:פיעל עבר|wikt:conj:p43013:r445401:t0:פיעל שם הפועל|wikt:conj:p56708:r386332:t0:פיעל עבר|wikt:conj:p56708:r386332:t0:פיעל שם הפועל|wikt:entry:p43011:r519903:o1263:t0|wikt:full:p23828:r508930:t2:נסתר_עבר	MATCHED	conj_table_infinitive_exact|conj_table_past_exact|entry_headword_exact|full_table_past_exact	0.9999	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p43011:r519903:o1263:t0"", ""matched_string"": ""נִשֵּׁק"", ""root"": ""נ-שׁ-ק"", ""root_bare"": ""נשק"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פִּעֵל"", ""page_title"": ""נשק"", ""page_id"": 43011, ""rev_id"": 519903, ""extra"": {""gloss_en"": ""kiss"", ""registers"": ""לשון המקרא"", ""homonym"": ""א"", ""heading"": ""נִשֵּׁק"", ""root_value_raw"": ""{{שרש3|נ|שׁ|ק|א|גזרה=חפ\""נ}}"", ""ktiv_male"": ""נישק""}}, {""method"": ""conj_table_past_exact"", ""kind"": ""conj_table"", ""weight"": 0.8, ""record_id"": ""wikt:conj:p43013:r445401:t0:פיעל עבר"", ""matched_string"": ""נִשֵּׁק"", ""root"": ""נ-ש-ק"", ""root_bare"": ""נשק"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""נשק א (שורש)"", ""page_id"": 43013, ""rev_id"": 445401, ""extra"": {""root_value_raw"": ""נ־ש־ק"", ""value_raw"": ""[[נשק#נִשֵּׁק|נִשֵּׁק]]""}}, {""method"": ""conj_table_past_exact"", ""kind"": ""conj_table"", ""weight"": 0.8, ""record_id"": ""wikt:conj:p56708:r386332:t0:פיעל עבר"", ""matched_string"": ""נִשֵּׁק"", ""root"": ""נ-שׁ-ק"", ""root_bare"": ""נשק"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""נשׁק (שורש)"", ""page_id"": 56708, ""rev_id"": 386332, ""extra"": {""root_value_raw"": ""נ־שׁ־ק"", ""value_raw"": ""[[נשק|נִשֵּׁק]]""}}, {""method"": ""full_table_past_exact"", ""kind"": ""full_table"", ""weight"": 0.8, ""record_id"": ""wikt:full:p23828:r508930:t2:נסתר_עבר"", ""matched_string"": ""נִשֵּׁק"", ""root"": ""נ-ש-ק"", ""root_bare"": ""נשק"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פִּעֵל"", ""page_title"": ""נספח:גזרת חפ\""נ"", ""page_id"": 23828, ""rev_id"": 508930, ""extra"": {""root_value_raw"": ""נ־ש־ק"", ""value_raw"": ""נִשֵּׁק""}}, {""method"": ""conj_table_infinitive_exact"", ""kind"": ""conj_table"", ""weight"": 0.7, ""record_id"": ""wikt:conj:p43013:r445401:t0:פיעל שם הפועל"", ""matched_string"": ""לְנַשֵּׁק"", ""root"": ""נ-ש-ק"", ""root_bare"": ""נשק"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""נשק א (שורש)"", ""page_id"": 43013, ""rev_id"": 445401, ""extra"": {""root_value_raw"": ""נ־ש־ק"", ""value_raw"": ""לְנַשֵּׁק""}}, {""method"": ""conj_table_infinitive_exact"", ""kind"": ""conj_table"", ""weight"": 0.7, ""record_id"": ""wikt:conj:p56708:r386332:t0:פיעל שם הפועל"", ""matched_string"": ""לְנַשֵּׁק"", ""root"": ""נ-שׁ-ק"", ""root_bare"": ""נשק"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""נשׁק (שורש)"", ""page_id"": 56708, ""rev_id"": 386332, ""extra"": {""root_value_raw"": ""נ־שׁ־ק"", ""value_raw"": ""לְנַשֵּׁק""}}, {""method"": ""entry_ktiv_male_unvocalized"", ""kind"": ""entry"", ""weight"": 0.3, ""record_id"": ""wikt:entry:p43011:r519903:o1263:t0"", ""matched_string"": ""נישק"", ""root"": ""נ-שׁ-ק"", ""root_bare"": ""נשק"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פִּעֵל"", ""page_title"": ""נשק"", ""page_id"": 43011, ""rev_id"": 519903, ""extra"": {""gloss_en"": ""kiss"", ""registers"": ""לשון המקרא"", ""homonym"": ""א"", ""heading"": ""נִשֵּׁק"", ""root_value_raw"": ""{{שרש3|נ|שׁ|ק|א|גזרה=חפ\""נ}}"", ""ktiv_male"": ""נישק""}}, {""method"": ""entry_ktiv_male_unvocalized"", ""kind"": ""entry"", ""weight"": 0.3, ""record_id"": ""wikt:entry:p43011:r519903:o5337:t0"", ""matched_string"": ""נישק"", ""root"": ""נ-שׂ-ק"", ""root_bare"": ""נשק"", ""binyan"": ""NIFAL"", ""binyan_raw"": ""נפעל"", ""page_title"": ""נשק"", ""page_id"": 43011, ""rev_id"": 519903, ""extra"": {""heading"": ""נִשַּׂק"", ""root_value_raw"": ""{{שרש3|נ|שׂ|ק}}"", ""ktiv_male"": ""נישק""}}]"	False	PIEL	prs_me	PAIRED	1.0		לשון המקרא	29	9	9	1.0	True	False	0.9999	0.9999	0.9999	GOLD	
LX-40049570f0	heb	RT-e28fbe7608	א-ב-ק	NA	א	NIFAL	נפעל	נֶאֱבַק	נאבק	לְהֵאָבֵק	להיאבק	נֶאֱבַק	נאבק	wrestle; struggle		True	True	True	unimorph_heb	heb_voc:9375|heb:8894|wikt:conj:p25476:r381176:t0:נפעל עבר|wikt:conj:p25476:r381176:t0:נפעל שם הפועל|wikt:conj:p32394:r266362:t0:נפעל עבר|wikt:conj:p32394:r266362:t0:נפעל שם הפועל|wikt:entry:p8942:r522150:o0:t0	MATCHED	conj_table_infinitive_exact|conj_table_past_exact|entry_headword_exact	0.9993	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p8942:r522150:o0:t0"", ""matched_string"": ""נֶאֱבַק"", ""root"": ""א-ב-ק"", ""root_bare"": ""אבק"", ""binyan"": ""NIFAL"", ""binyan_raw"": ""נפעל"", ""page_title"": ""נאבק"", ""page_id"": 8942, ""rev_id"": 522150, ""extra"": {""gizra_labels"": ""SHLEMIM"", ""gizra_raw"": ""גזרת השלמים"", ""gloss_en"": ""wrestle; struggle"", ""homonym"": ""א"", ""heading"": ""נֶאֱבַק"", ""root_value_raw"": ""{{שרש3|א|ב|ק|א}},[[גזרת השלמים]], [[פ\""ג]]"", ""ktiv_male"": ""נאבק""}}, {""method"": ""conj_table_past_exact"", ""kind"": ""conj_table"", ""weight"": 0.8, ""record_id"": ""wikt:conj:p25476:r381176:t0:נפעל עבר"", ""matched_string"": ""נֶאֱבַק"", ""root"": ""א-ב-ק"", ""root_bare"": ""אבק"", ""binyan"": ""NIFAL"", ""binyan_raw"": ""נפעל"", ""page_title"": ""אבק ב (שורש)"", ""page_id"": 25476, ""rev_id"": 381176, ""extra"": {""root_value_raw"": ""א־ב־ק <small>ב</small>"", ""value_raw"": ""[[נאבק#נֶאֱבַק ב|נֶאֱבַק]]""}}, {""method"": ""conj_table_past_exact"", ""kind"": ""conj_table"", ""weight"": 0.8, ""record_id"": ""wikt:conj:p32394:r266362:t0:נפעל עבר"", ""matched_string"": ""נֶאֱבַק"", ""root"": ""א-ב-ק"", ""root_bare"": ""אבק"", ""binyan"": ""NIFAL"", ""binyan_raw"": ""נפעל"", ""page_title"": ""אבק א (שורש)"", ""page_id"": 32394, ""rev_id"": 266362, ""extra"": {""root_value_raw"": ""א־ב־ק <small>א</small>"", ""value_raw"": ""[[נאבק#נֶאֱבַק א|נֶאֱבַק]]""}}, {""method"": ""conj_table_infinitive_exact"", ""kind"": ""conj_table"", ""weight"": 0.7, ""record_id"": ""wikt:conj:p25476:r381176:t0:נפעל שם הפועל"", ""matched_string"": ""לְהֵאָבֵק"", ""root"": ""א-ב-ק"", ""root_bare"": ""אבק"", ""binyan"": ""NIFAL"", ""binyan_raw"": ""נפעל"", ""page_title"": ""אבק ב (שורש)"", ""page_id"": 25476, ""rev_id"": 381176, ""extra"": {""root_value_raw"": ""א־ב־ק <small>ב</small>"", ""value_raw"": ""לְהֵאָבֵק""}}, {""method"": ""conj_table_infinitive_exact"", ""kind"": ""conj_table"", ""weight"": 0.7, ""record_id"": ""wikt:conj:p32394:r266362:t0:נפעל שם הפועל"", ""matched_string"": ""לְהֵאָבֵק"", ""root"": ""א-ב-ק"", ""root_bare"": ""אבק"", ""binyan"": ""NIFAL"", ""binyan_raw"": ""נפעל"", ""page_title"": ""אבק א (שורש)"", ""page_id"": 32394, ""rev_id"": 266362, ""extra"": {""root_value_raw"": ""א־ב־ק <small>א</small>"", ""value_raw"": ""לְהֵאָבֵק""}}, {""method"": ""entry_ktiv_male_unvocalized"", ""kind"": ""entry"", ""weight"": 0.3, ""record_id"": ""wikt:entry:p8942:r522150:o0:t0"", ""matched_string"": ""נאבק"", ""root"": ""א-ב-ק"", ""root_bare"": ""אבק"", ""binyan"": ""NIFAL"", ""binyan_raw"": ""נפעל"", ""page_title"": ""נאבק"", ""page_id"": 8942, ""rev_id"": 522150, ""extra"": {""gizra_labels"": ""SHLEMIM"", ""gizra_raw"": ""גזרת השלמים"", ""gloss_en"": ""wrestle; struggle"", ""homonym"": ""א"", ""heading"": ""נֶאֱבַק"", ""root_value_raw"": ""{{שרש3|א|ב|ק|א}},[[גזרת השלמים]], [[פ\""ג]]"", ""ktiv_male"": ""נאבק""}}]"	False	NIFAL	inf_lehi_prs_n	PAIRED	1.0	SHLEMIM		29	9	9	1.0	True	True	0.9993	0.9993	0.9993	GOLD	
LX-9d8f0c1ee0	heb							נֶאֱגַר	נאגר	לְהֵאָגֵר	להיאגר	נֶאֱגַר	נאגר			True	True	True	unimorph_heb	heb_voc:9404|heb:8923	NO_MATCH		0.0		False	NIFAL	inf_lehi_prs_n	PAIRED	1.0			29	9	9	1.0	True	False	0.0	0.0	0.0	QUESTIONABLE	BINYAN_MISSING|ROOT_MISSING
LX-8bd5392093	heb	RT-37651638d7	א-ה-ב	NA		NIFAL	נפעל	נֶאֱהַב	נאהב	לְהֵאָהֵב	להיאהב	נֶאֱהַב	נאהב			True	True	True	unimorph_heb	heb_voc:9433|heb:8952|wikt:conj:p16605:r185986:t0:נפעל עבר|wikt:conj:p16605:r185986:t0:נפעל שם הפועל	MATCHED	conj_table_infinitive_exact|conj_table_past_exact	0.94	"[{""method"": ""conj_table_past_exact"", ""kind"": ""conj_table"", ""weight"": 0.8, ""record_id"": ""wikt:conj:p16605:r185986:t0:נפעל עבר"", ""matched_string"": ""נֶאֱהַב"", ""root"": ""א-ה-ב"", ""root_bare"": ""אהב"", ""binyan"": ""NIFAL"", ""binyan_raw"": ""נפעל"", ""page_title"": ""אהב (שורש)"", ""page_id"": 16605, ""rev_id"": 185986, ""extra"": {""root_value_raw"": ""א־ה־ב"", ""value_raw"": ""[[נאהב#נֶאֱהַב|נֶאֱהַב]]""}}, {""method"": ""conj_table_infinitive_exact"", ""kind"": ""conj_table"", ""weight"": 0.7, ""record_id"": ""wikt:conj:p16605:r185986:t0:נפעל שם הפועל"", ""matched_string"": ""לְהֵאָהֵב"", ""root"": ""א-ה-ב"", ""root_bare"": ""אהב"", ""binyan"": ""NIFAL"", ""binyan_raw"": ""נפעל"", ""page_title"": ""אהב (שורש)"", ""page_id"": 16605, ""rev_id"": 185986, ""extra"": {""root_value_raw"": ""א־ה־ב"", ""value_raw"": ""לְהֵאָהֵב""}}]"	False	NIFAL	inf_lehi_prs_n	PAIRED	1.0			28	9	9	1.0	True	False	0.94	0.94	0.94	SILVER	SINGLE_EVIDENCE_KIND_BINYAN|SINGLE_EVIDENCE_KIND_ROOT
LX-06d7302519	heb							נֶאֱהַד	נאהד	לְהֵאָהֵד	להיאהד	נֶאֱהַד	נאהד			True	True	True	unimorph_heb	heb_voc:9461|heb:8980	NO_MATCH		0.0		False	NIFAL	inf_lehi_prs_n	PAIRED	1.0			28	9	9	1.0	True	False	0.0	0.0	0.0	QUESTIONABLE	BINYAN_MISSING|ROOT_MISSING
