pair_id	partition
LX-060a887b96:PST.3MSG>PST.2FSG	train
LX-060a887b96:PST.3MSG>PST.2MPL	train
LX-060a887b96:PST.3MSG>PST.2MSG	train
LX-060a887b96:PST.3MSG>PST.3FSG	train
LX-060a887b96:PST.3MSG>PST.3PL	train
LX-0a7c205c5f:PST.3MSG>PST.1PL	train
LX-0a7c205c5f:PST.3MSG>PST.1SG	train
LX-0a7c205c5f:PST.3MSG>PST.2FPL	train
LX-0a7c205c5f:PST.3MSG>PST.2FSG	train
LX-0a7c205c5f:PST.3MSG>PST.2MPL	train
LX-0a7c205c5f:PST.3MSG>PST.2MSG	train
LX-0a7c205c5f:PST.3MSG>PST.3FSG	train
LX-0a7c205c5f:PST.3MSG>PST.3PL	train
LX-0b66ab3ba7:PST.3MSG>PST.1PL	train
LX-0b66ab3ba7:PST.3MSG>PST.1SG	train
LX-0b66ab3ba7:PST.3MSG>PST.2FPL	train
LX-0b66ab3ba7:PST.3MSG>PST.2FSG	train
LX-0b66ab3ba7:PST.3MSG>PST.2MPL	train
LX-0b66ab3ba7:PST.3MSG>PST.2MSG	train
LX-0b66ab3ba7:PST.3MSG>PST.3FSG	train
LX-0b66ab3ba7:PST.3MSG>PST.3PL	train
LX-0c0a81e9f3:PST.3MSG>PST.1PL	train
LX-0c0a81e9f3:PST.3MSG>PST.1SG	train
LX-0c0a81e9f3:PST.3MSG>PST.2FPL	train
LX-0c0a81e9f3:PST.3MSG>PST.2FSG	train
LX-0c0a81e9f3:PST.3MSG>PST.2MPL	train
LX-0c0a81e9f3:PST.3MSG>PST.2MSG	train
LX-0c0a81e9f3:PST.3MSG>PST.3FSG	train
LX-0c0a81e9f3:PST.3MSG>PST.3PL	train
LX-0c9db8c268:PST.3MSG>PST.1PL	train
LX-0c9db8c268:PST.3MSG>PST.1SG	train
LX-0c9db8c268:PST.3MSG>PST.2FPL	train
LX-0c9db8c268:PST.3MSG>PST.2FSG	train
LX-0c9db8c268:PST.3MSG>PST.2MPL	train
LX-0c9db8c268:PST.3MSG>PST.2MSG	train
LX-0c9db8c268:PST.3MSG>PST.3FSG	train
LX-0c9db8c268:PST.3MSG>PST.3PL	train
LX-0d9e372cdb:PST.3MSG>PST.1PL	train
LX-0d9e372cdb:PST.3MSG>PST.1SG	train
LX-0d9e372cdb:PST.3MSG>PST.2FPL	train
LX-0d9e372cdb:PST.3MSG>PST.2FSG	train
LX-0d9e372cdb:PST.3MSG>PST.2MPL	train
LX-0d9e372cdb:PST.3MSG>PST.2MSG	train
LX-0d9e372cdb:PST.3MSG>PST.3FSG	train
LX-0d9e372cdb:PST.3MSG>PST.3PL	train
LX-0dd13b0a79:PST.3MSG>PST.1PL	train
LX-0dd13b0a79:PST.3MSG>PST.1SG	train
LX-0dd13b0a79:PST.3MSG>PST.2FPL	train
LX-0dd13b0a79:PST.3MSG>PST.2FSG	train
LX-0dd13b0a79:PST.3MSG>PST.2MPL	train
LX-0dd13b0a79:PST.3MSG>PST.2MSG	train
LX-0dd13b0a79:PST.3MSG>PST.3FSG	train
LX-0dd13b0a79:PST.3MSG>PST.3PL	train
LX-0ddcd20481:PST.3MSG>PST.1PL	train
LX-0ddcd20481:PST.3MSG>PST.1SG	train
LX-0ddcd20481:PST.3MSG>PST.2FPL	train
LX-0ddcd20481:PST.3MSG>PST.2FSG	train
LX-0ddcd20481:PST.3MSG>PST.2MPL	train
LX-0ddcd20481:PST.3MSG>PST.2MSG	train
LX-0ddcd20481:PST.3MSG>PST.3FSG	train
LX-0ddcd20481:PST.3MSG>PST.3PL	train
LX-0fc1f0960a:PST.3MSG>PST.1PL	train
LX-0fc1f0960a:PST.3MSG>PST.1SG	train
LX-0fc1f0960a:PST.3MSG>PST.2FPL	train
LX-0fc1f0960a:PST.3MSG>PST.2FSG	train
LX-0fc1f0960a:PST.3MSG>PST.2MPL	train
LX-0fc1f0960a:PST.3MSG>PST.2MSG	train
LX-0fc1f0960a:PST.3MSG>PST.3FSG	train
LX-0fc1f0960a:PST.3MSG>PST.3PL	train
LX-0fcb10ec41:PST.3MSG>PST.1PL	train
LX-0fcb10ec41:PST.3MSG>PST.1SG	train
LX-0fcb10ec41:PST.3MSG>PST.2FPL	train
LX-0fcb10ec41:PST.3MSG>PST.2FSG	train
LX-0fcb10ec41:PST.3MSG>PST.2MPL	train
LX-0fcb10ec41:PST.3MSG>PST.2MSG	train
LX-0fcb10ec41:PST.3MSG>PST.3FSG	train
LX-0fcb10ec41:PST.3MSG>PST.3PL	train
LX-1027ba49a0:PST.3MSG>PST.1PL	train
LX-1027ba49a0:PST.3MSG>PST.1SG	train
LX-1027ba49a0:PST.3MSG>PST.2FPL	train
LX-1027ba49a0:PST.3MSG>PST.2FSG	train
LX-1027ba49a0:PST.3MSG>PST.2MPL	train
LX-1027ba49a0:PST.3MSG>PST.2MSG	train
LX-1027ba49a0:PST.3MSG>PST.3FSG	train
LX-1027ba49a0:PST.3MSG>PST.3PL	train
LX-108b21f90e:PST.3MSG>PST.1PL	train
LX-108b21f90e:PST.3MSG>PST.1SG	train
LX-108b21f90e:PST.3MSG>PST.2FPL	train
LX-108b21f90e:PST.3MSG>PST.2FSG	train
LX-108b21f90e:PST.3MSG>PST.2MPL	train
LX-108b21f90e:PST.3MSG>PST.2MSG	train
LX-108b21f90e:PST.3MSG>PST.3FSG	train
LX-108b21f90e:PST.3MSG>PST.3PL	train
LX-12a61c52bf:PST.3MSG>PST.1PL	train
LX-12a61c52bf:PST.3MSG>PST.1SG	train
LX-12a61c52bf:PST.3MSG>PST.2FPL	train
LX-12a61c52bf:PST.3MSG>PST.2FSG	train
LX-12a61c52bf:PST.3MSG>PST.2MPL	train
LX-12a61c52bf:PST.3MSG>PST.2MSG	train
LX-12a61c52bf:PST.3MSG>PST.3FSG	train
LX-12a61c52bf:PST.3MSG>PST.3PL	train
LX-143e308fa6:PST.3MSG>PST.1PL	train
LX-143e308fa6:PST.3MSG>PST.1SG	train
LX-143e308fa6:PST.3MSG>PST.2FPL	train
LX-143e308fa6:PST.3MSG>PST.2FSG	train
LX-143e308fa6:PST.3MSG>PST.2MPL	train
LX-143e308fa6:PST.3MSG>PST.2MSG	train
LX-143e308fa6:PST.3MSG>PST.3FSG	train
LX-143e308fa6:PST.3MSG>PST.3PL	train
LX-18e2949f94:PST.3MSG>PST.1PL	train
LX-18e2949f94:PST.3MSG>PST.1SG	train
LX-18e2949f94:PST.3MSG>PST.2FPL	train
LX-18e2949f94:PST.3MSG>PST.2FSG	train
LX-18e2949f94:PST.3MSG>PST.2MPL	train
LX-18e2949f94:PST.3MSG>PST.2MSG	train
LX-18e2949f94:PST.3MSG>PST.3FSG	train
LX-18e2949f94:PST.3MSG>PST.3PL	train
LX-1a8bb53e56:PST.3MSG>PST.1PL	train
LX-1a8bb53e56:PST.3MSG>PST.1SG	train
LX-1a8bb53e56:PST.3MSG>PST.2FPL	train
LX-1a8bb53e56:PST.3MSG>PST.2FSG	train
LX-1a8bb53e56:PST.3MSG>PST.2MPL	train
LX-1a8bb53e56:PST.3MSG>PST.2MSG	train
LX-1a8bb53e56:PST.3MSG>PST.3FSG	train
LX-1a8bb53e56:PST.3MSG>PST.3PL	train
LX-1a98c1f4d3:PST.3MSG>PST.1PL	train
LX-1a98c1f4d3:PST.3MSG>PST.1SG	train
LX-1a98c1f4d3:PST.3MSG>PST.2FPL	train
LX-1a98c1f4d3:PST.3MSG>PST.2FSG	train
LX-1a98c1f4d3:PST.3MSG>PST.2MPL	train
LX-1a98c1f4d3:PST.3MSG>PST.2MSG	train
LX-1a98c1f4d3:PST.3MSG>PST.3FSG	train
LX-1a98c1f4d3:PST.3MSG>PST.3PL	train
LX-1be7b2b6f9:PST.3MSG>PST.1PL	train
LX-1be7b2b6f9:PST.3MSG>PST.1SG	train
LX-1be7b2b6f9:PST.3MSG>PST.2FPL	train
LX-1be7b2b6f9:PST.3MSG>PST.2FSG	train
LX-1be7b2b6f9:PST.3MSG>PST.2MPL	train
LX-1be7b2b6f9:PST.3MSG>PST.2MSG	train
LX-1be7b2b6f9:PST.3MSG>PST.3FSG	train
LX-1be7b2b6f9:PST.3MSG>PST.3PL	train
LX-1c6c2f2853:PST.3MSG>PST.1PL	train
LX-1c6c2f2853:PST.3MSG>PST.1SG	train
LX-1c6c2f2853:PST.3MSG>PST.2FPL	train
LX-1c6c2f2853:PST.3MSG>PST.2FSG	train
LX-1c6c2f2853:PST.3MSG>PST.2MPL	train
LX-1c6c2f2853:PST.3MSG>PST.2MSG	train
LX-1c6c2f2853:PST.3MSG>PST.3FSG	train
LX-1c6c2f2853:PST.3MSG>PST.3PL	train
LX-1d3a030898:PST.3MSG>PST.1PL	train
LX-1d3a030898:PST.3MSG>PST.1SG	train
LX-1d3a030898:PST.3MSG>PST.2FPL	train
LX-1d3a030898:PST.3MSG>PST.2FSG	train
LX-1d3a030898:PST.3MSG>PST.2MPL	train
LX-1d3a030898:PST.3MSG>PST.2MSG	train
LX-1d3a030898:PST.3MSG>PST.3FSG	train
LX-1d3a030898:PST.3MSG>PST.3PL	train
LX-1e667b6cf8:PST.3MSG>PST.1PL	train
LX-1e667b6cf8:PST.3MSG>PST.1SG	train
LX-1e667b6cf8:PST.3MSG>PST.2FPL	train
LX-1e667b6cf8:PST.3MSG>PST.2FSG	train
LX-1e667b6cf8:PST.3MSG>PST.2MPL	train
LX-1e667b6cf8:PST.3MSG>PST.2MSG	train
LX-1e667b6cf8:PST.3MSG>PST.3FSG	train
LX-1e667b6cf8:PST.3MSG>PST.3PL	train
LX-221b7aaaa0:PST.3MSG>PST.1PL	train
LX-221b7aaaa0:PST.3MSG>PST.1SG	train
LX-221b7aaaa0:PST.3MSG>PST.2FPL	train
LX-221b7aaaa0:PST.3MSG>PST.2FSG	train
LX-221b7aaaa0:PST.3MSG>PST.2MPL	train
LX-221b7aaaa0:PST.3MSG>PST.2MSG	train
LX-221b7aaaa0:PST.3MSG>PST.3FSG	train
LX-221b7aaaa0:PST.3MSG>PST.3PL	train
LX-25abec0cbb:PST.3MSG>PST.1PL	train
LX-25abec0cbb:PST.3MSG>PST.1SG	train
LX-25abec0cbb:PST.3MSG>PST.2FPL	train
LX-25abec0cbb:PST.3MSG>PST.2FSG	train
LX-25abec0cbb:PST.3MSG>PST.2MPL	train
LX-25abec0cbb:PST.3MSG>PST.2MSG	train
LX-25abec0cbb:PST.3MSG>PST.3FSG	train
LX-25abec0cbb:PST.3MSG>PST.3PL	train
LX-288fc0ffa7:PST.3MSG>PST.1PL	train
LX-288fc0ffa7:PST.3MSG>PST.1SG	train
LX-288fc0ffa7:PST.3MSG>PST.2FPL	train
LX-288fc0ffa7:PST.3MSG>PST.2FSG	train
LX-288fc0ffa7:PST.3MSG>PST.2MPL	train
LX-288fc0ffa7:PST.3MSG>PST.2MSG	train
LX-288fc0ffa7:PST.3MSG>PST.3FSG	train
LX-288fc0ffa7:PST.3MSG>PST.3PL	train
LX-292fa03563:PST.3MSG>PST.1PL	train
LX-292fa03563:PST.3MSG>PST.1SG	train
LX-292fa03563:PST.3MSG>PST.2FPL	train
LX-292fa03563:PST.3MSG>PST.2FSG	train
LX-292fa03563:PST.3MSG>PST.2MPL	train
LX-292fa03563:PST.3MSG>PST.2MSG	train
LX-292fa03563:PST.3MSG>PST.3FSG	train
LX-292fa03563:PST.3MSG>PST.3PL	train
LX-2994c0ce40:PST.3MSG>PST.1PL	train
LX-2994c0ce40:PST.3MSG>PST.1SG	train
LX-2994c0ce40:PST.3MSG>PST.2FPL	train
LX-2994c0ce40:PST.3MSG>PST.2FSG	train
LX-2994c0ce40:PST.3MSG>PST.2MPL	train
LX-2994c0ce40:PST.3MSG>PST.2MSG	train
LX-2994c0ce40:PST.3MSG>PST.3FSG	train
LX-2994c0ce40:PST.3MSG>PST.3PL	train
LX-2b38e4d0bf:PST.3MSG>PST.1PL	train
LX-2b38e4d0bf:PST.3MSG>PST.1SG	train
LX-2b38e4d0bf:PST.3MSG>PST.2FPL	train
LX-2b38e4d0bf:PST.3MSG>PST.2FSG	train
LX-2b38e4d0bf:PST.3MSG>PST.2MPL	train
LX-2b38e4d0bf:PST.3MSG>PST.2MSG	train
LX-2b38e4d0bf:PST.3MSG>PST.3FSG	train
LX-2b38e4d0bf:PST.3MSG>PST.3PL	train
LX-2d891da077:PST.3MSG>PST.1PL	train
LX-2d891da077:PST.3MSG>PST.1SG	train
LX-2d891da077:PST.3MSG>PST.2FPL	train
LX-2d891da077:PST.3MSG>PST.2FSG	train
LX-2d891da077:PST.3MSG>PST.2MPL	train
LX-2d891da077:PST.3MSG>PST.2MSG	train
LX-2d891da077:PST.3MSG>PST.3FSG	train
LX-2d891da077:PST.3MSG>PST.3PL	train
LX-2e3caa094d:PST.3MSG>PST.1PL	train
LX-2e3caa094d:PST.3MSG>PST.1SG	train
LX-2e3caa094d:PST.3MSG>PST.2FPL	train
LX-2e3caa094d:PST.3MSG>PST.2FSG	train
LX-2e3caa094d:PST.3MSG>PST.2MPL	train
LX-2e3caa094d:PST.3MSG>PST.2MSG	train
LX-2e3caa094d:PST.3MSG>PST.3FSG	train
LX-2e3caa094d:PST.3MSG>PST.3PL	train
LX-2f8a48da70:PST.3MSG>PST.1PL	train
LX-2f8a48da70:PST.3MSG>PST.1SG	train
LX-2f8a48da70:PST.3MSG>PST.2FPL	train
LX-2f8a48da70:PST.3MSG>PST.2FSG	train
LX-2f8a48da70:PST.3MSG>PST.2MPL	train
LX-2f8a48da70:PST.3MSG>PST.2MSG	train
LX-2f8a48da70:PST.3MSG>PST.3FSG	train
LX-2f8a48da70:PST.3MSG>PST.3PL	train
LX-309ffe2abc:PST.3MSG>PST.1PL	train
LX-309ffe2abc:PST.3MSG>PST.1SG	train
LX-309ffe2abc:PST.3MSG>PST.2FPL	train
LX-309ffe2abc:PST.3MSG>PST.2FSG	train
LX-309ffe2abc:PST.3MSG>PST.2MPL	train
LX-309ffe2abc:PST.3MSG>PST.2MSG	train
LX-309ffe2abc:PST.3MSG>PST.3FSG	train
LX-309ffe2abc:PST.3MSG>PST.3PL	train
LX-3266106ba0:PST.3MSG>PST.1PL	train
LX-3266106ba0:PST.3MSG>PST.1SG	train
LX-3266106ba0:PST.3MSG>PST.2FPL	train
LX-3266106ba0:PST.3MSG>PST.2FSG	train
LX-3266106ba0:PST.3MSG>PST.2MPL	train
LX-3266106ba0:PST.3MSG>PST.2MSG	train
LX-3266106ba0:PST.3MSG>PST.3FSG	train
LX-3266106ba0:PST.3MSG>PST.3PL	train
LX-32b5b7f907:PST.3MSG>PST.1PL	train
LX-32b5b7f907:PST.3MSG>PST.1SG	train
LX-32b5b7f907:PST.3MSG>PST.2FPL	train
LX-32b5b7f907:PST.3MSG>PST.2FSG	train
LX-32b5b7f907:PST.3MSG>PST.2MPL	train
LX-32b5b7f907:PST.3MSG>PST.2MSG	train
LX-32b5b7f907:PST.3MSG>PST.3FSG	train
LX-32b5b7f907:PST.3MSG>PST.3PL	train
LX-3523741b58:PST.3MSG>PST.1PL	train
LX-3523741b58:PST.3MSG>PST.1SG	train
LX-3523741b58:PST.3MSG>PST.2FPL	train
LX-3523741b58:PST.3MSG>PST.2FSG	train
LX-3523741b58:PST.3MSG>PST.2MPL	train
LX-3523741b58:PST.3MSG>PST.2MSG	train
LX-3523741b58:PST.3MSG>PST.3FSG	train
LX-3523741b58:PST.3MSG>PST.3PL	train
LX-35480bb99e:PST.3MSG>PST.1PL	train
LX-35480bb99e:PST.3MSG>PST.1SG	train
LX-35480bb99e:PST.3MSG>PST.2FPL	train
LX-35480bb99e:PST.3MSG>PST.2FSG	train
LX-35480bb99e:PST.3MSG>PST.2MPL	train
LX-35480bb99e:PST.3MSG>PST.2MSG	train
LX-35480bb99e:PST.3MSG>PST.3FSG	train
LX-35480bb99e:PST.3MSG>PST.3PL	train
LX-359f94bcdb:PST.3MSG>PST.1PL	train
LX-359f94bcdb:PST.3MSG>PST.1SG	train
LX-359f94bcdb:PST.3MSG>PST.2FPL	train
LX-359f94bcdb:PST.3MSG>PST.2FSG	train
LX-359f94bcdb:PST.3MSG>PST.2MPL	train
LX-359f94bcdb:PST.3MSG>PST.2MSG	train
LX-359f94bcdb:PST.3MSG>PST.3FSG	train
LX-359f94bcdb:PST.3MSG>PST.3PL	train
LX-39e26f5eec:PST.3MSG>PST.1PL	train
LX-39e26f5eec:PST.3MSG>PST.1SG	train
LX-39e26f5eec:PST.3MSG>PST.2FPL	train
LX-39e26f5eec:PST.3MSG>PST.2FSG	train
LX-39e26f5eec:PST.3MSG>PST.2MPL	train
LX-39e26f5eec:PST.3MSG>PST.2MSG	train
LX-39e26f5eec:PST.3MSG>PST.3FSG	train
LX-39e26f5eec:PST.3MSG>PST.3PL	train
LX-3cd3d29812:PST.3MSG>PST.1PL	train
LX-3cd3d29812:PST.3MSG>PST.1SG	train
LX-3cd3d29812:PST.3MSG>PST.2FPL	train
LX-3cd3d29812:PST.3MSG>PST.2FSG	train
LX-3cd3d29812:PST.3MSG>PST.2MPL	train
LX-3cd3d29812:PST.3MSG>PST.2MSG	train
LX-3cd3d29812:PST.3MSG>PST.3FSG	train
LX-3cd3d29812:PST.3MSG>PST.3PL	train
LX-3e6985e3c8:PST.3MSG>PST.1PL	train
LX-3e6985e3c8:PST.3MSG>PST.1SG	train
LX-3e6985e3c8:PST.3MSG>PST.2FPL	train
LX-3e6985e3c8:PST.3MSG>PST.2FSG	train
LX-3e6985e3c8:PST.3MSG>PST.2MPL	train
LX-3e6985e3c8:PST.3MSG>PST.2MSG	train
LX-3e6985e3c8:PST.3MSG>PST.3FSG	train
LX-3e6985e3c8:PST.3MSG>PST.3PL	train
LX-40563ba9c5:PST.3MSG>PST.1PL	train
LX-40563ba9c5:PST.3MSG>PST.1SG	train
LX-40563ba9c5:PST.3MSG>PST.2FPL	train
LX-40563ba9c5:PST.3MSG>PST.2FSG	train
LX-40563ba9c5:PST.3MSG>PST.2MPL	train
LX-40563ba9c5:PST.3MSG>PST.2MSG	train
LX-40563ba9c5:PST.3MSG>PST.3FSG	train
LX-40563ba9c5:PST.3MSG>PST.3PL	train
LX-410026e5d5:PST.3MSG>PST.1PL	train
LX-410026e5d5:PST.3MSG>PST.1SG	train
LX-410026e5d5:PST.3MSG>PST.2FPL	train
LX-410026e5d5:PST.3MSG>PST.2FSG	train
LX-410026e5d5:PST.3MSG>PST.2MPL	train
LX-410026e5d5:PST.3MSG>PST.2MSG	train
LX-410026e5d5:PST.3MSG>PST.3FSG	train
LX-410026e5d5:PST.3MSG>PST.3PL	train
LX-433573875b:PST.3MSG>PST.1PL	train
LX-433573875b:PST.3MSG>PST.1SG	train
LX-433573875b:PST.3MSG>PST.2FPL	train
LX-433573875b:PST.3MSG>PST.2FSG	train
LX-433573875b:PST.3MSG>PST.2MPL	train
LX-433573875b:PST.3MSG>PST.2MSG	train
LX-433573875b:PST.3MSG>PST.3FSG	train
LX-433573875b:PST.3MSG>PST.3PL	train
LX-434ead63cf:PST.3MSG>PST.1PL	train
LX-434ead63cf:PST.3MSG>PST.1SG	train
LX-434ead63cf:PST.3MSG>PST.2FPL	train
LX-434ead63cf:PST.3MSG>PST.2FSG	train
LX-434ead63cf:PST.3MSG>PST.2MPL	train
LX-434ead63cf:PST.3MSG>PST.2MSG	train
LX-434ead63cf:PST.3MSG>PST.3FSG	train
LX-434ead63cf:PST.3MSG>PST.3PL	train
LX-435ebe95bf:PST.3MSG>PST.1PL	train
LX-435ebe95bf:PST.3MSG>PST.1SG	train
LX-435ebe95bf:PST.3MSG>PST.2FPL	train
LX-435ebe95bf:PST.3MSG>PST.2FSG	train
LX-435ebe95bf:PST.3MSG>PST.2MPL	train
LX-435ebe95bf:PST.3MSG>PST.2MSG	train
LX-435ebe95bf:PST.3MSG>PST.3FSG	train
LX-435ebe95bf:PST.3MSG>PST.3PL	train
LX-43b63e2ddb:PST.3MSG>PST.1PL	train
LX-43b63e2ddb:PST.3MSG>PST.1SG	train
LX-43b63e2ddb:PST.3MSG>PST.2FPL	train
LX-43b63e2ddb:PST.3MSG>PST.2FSG	train
LX-43b63e2ddb:PST.3MSG>PST.2MPL	train
LX-43b63e2ddb:PST.3MSG>PST.2MSG	train
LX-43b63e2ddb:PST.3MSG>PST.3FSG	train
LX-43b63e2ddb:PST.3MSG>PST.3PL	train
LX-4474e9fa7e:PST.3MSG>PST.1PL	train
LX-4474e9fa7e:PST.3MSG>PST.1SG	train
LX-4474e9fa7e:PST.3MSG>PST.2FPL	train
LX-4474e9fa7e:PST.3MSG>PST.2FSG	train
LX-4474e9fa7e:PST.3MSG>PST.2MPL	train
LX-4474e9fa7e:PST.3MSG>PST.2MSG	train
LX-4474e9fa7e:PST.3MSG>PST.3FSG	train
LX-4474e9fa7e:PST.3MSG>PST.3PL	train
LX-45354b3bf0:PST.3MSG>PST.1PL	train
LX-45354b3bf0:PST.3MSG>PST.1SG	train
LX-45354b3bf0:PST.3MSG>PST.2FPL	train
LX-45354b3bf0:PST.3MSG>PST.2FSG	train
LX-45354b3bf0:PST.3MSG>PST.2MPL	train
LX-45354b3bf0:PST.3MSG>PST.2MSG	train
LX-45354b3bf0:PST.3MSG>PST.3FSG	train
LX-45354b3bf0:PST.3MSG>PST.3PL	train
LX-461c9f230b:PST.3MSG>PST.1PL	train
LX-461c9f230b:PST.3MSG>PST.1SG	train
LX-461c9f230b:PST.3MSG>PST.2FPL	train
LX-461c9f230b:PST.3MSG>PST.2FSG	train
LX-461c9f230b:PST.3MSG>PST.2MPL	train
LX-461c9f230b:PST.3MSG>PST.2MSG	train
LX-461c9f230b:PST.3MSG>PST.3FSG	train
LX-461c9f230b:PST.3MSG>PST.3PL	train
LX-473dcf4ef6:PST.3MSG>PST.1PL	train
LX-473dcf4ef6:PST.3MSG>PST.1SG	train
LX-473dcf4ef6:PST.3MSG>PST.2FPL	train
LX-473dcf4ef6:PST.3MSG>PST.2FSG	train
LX-473dcf4ef6:PST.3MSG>PST.2MPL	train
LX-473dcf4ef6:PST.3MSG>PST.2MSG	train
LX-473dcf4ef6:PST.3MSG>PST.3FSG	train
LX-473dcf4ef6:PST.3MSG>PST.3PL	train
LX-47b371ce9e:PST.3MSG>PST.1PL	train
LX-47b371ce9e:PST.3MSG>PST.1SG	train
LX-47b371ce9e:PST.3MSG>PST.2FPL	train
LX-47b371ce9e:PST.3MSG>PST.2FSG	train
LX-47b371ce9e:PST.3MSG>PST.2MPL	train
LX-47b371ce9e:PST.3MSG>PST.2MSG	train
LX-47b371ce9e:PST.3MSG>PST.3FSG	train
LX-47b371ce9e:PST.3MSG>PST.3PL	train
LX-482803b73d:PST.3MSG>PST.1PL	train
LX-482803b73d:PST.3MSG>PST.1SG	train
LX-482803b73d:PST.3MSG>PST.2FPL	train
LX-482803b73d:PST.3MSG>PST.2FSG	train
LX-482803b73d:PST.3MSG>PST.2MPL	train
LX-482803b73d:PST.3MSG>PST.2MSG	train
LX-482803b73d:PST.3MSG>PST.3FSG	train
LX-482803b73d:PST.3MSG>PST.3PL	train
LX-488a06c074:PST.3MSG>PST.1PL	train
LX-488a06c074:PST.3MSG>PST.1SG	train
LX-488a06c074:PST.3MSG>PST.2FPL	train
LX-488a06c074:PST.3MSG>PST.2FSG	train
LX-488a06c074:PST.3MSG>PST.2MPL	train
LX-488a06c074:PST.3MSG>PST.2MSG	train
LX-488a06c074:PST.3MSG>PST.3FSG	train
LX-488a06c074:PST.3MSG>PST.3PL	train
LX-49713c0a65:PST.3MSG>PST.1PL	train
LX-49713c0a65:PST.3MSG>PST.1SG	train
LX-49713c0a65:PST.3MSG>PST.2FPL	train
LX-49713c0a65:PST.3MSG>PST.2FSG	train
LX-49713c0a65:PST.3MSG>PST.2MPL	train
LX-49713c0a65:PST.3MSG>PST.2MSG	train
LX-49713c0a65:PST.3MSG>PST.3FSG	train
LX-49713c0a65:PST.3MSG>PST.3PL	train
LX-49fd01dc9c:PST.3MSG>PST.1PL	train
LX-49fd01dc9c:PST.3MSG>PST.1SG	train
LX-49fd01dc9c:PST.3MSG>PST.2FPL	train
LX-49fd01dc9c:PST.3MSG>PST.2FSG	train
LX-49fd01dc9c:PST.3MSG>PST.2MPL	train
LX-49fd01dc9c:PST.3MSG>PST.2MSG	train
LX-49fd01dc9c:PST.3MSG>PST.3FSG	train
LX-49fd01dc9c:PST.3MSG>PST.3PL	train
LX-4a74ca1f24:PST.3MSG>PST.1PL	train
LX-4a74ca1f24:PST.3MSG>PST.1SG	train
